name,cases,year
MRT,620,2021
MLT,1,2021
MUS,14,2021
MDV,11,2021
MWI,3000,2021
MEX,2800,2021
MYS,2000,2021
MOZ,8000,2021
NAM,1500,2021
NER,3400,2021
NGA,112000,2021
NIC,190,2021
NLD,21,2021
NOR,19,2021
NPL,17000,2021
NRU,2,2021
NIU,0,2021
NZL,13,2021
OMN,16,2021
PAN,200,2021
PER,4000,2021
PNG,5100,2021
PHL,60000,2021
PAK,48000,2021
POL,510,2021
PRT,240,2021
PLW,1,2021
PRY,270,2021
QAT,8,2021
ROU,1700,2021
SRB,120,2021
RUS,4900,2021
RWA,990,2021
SAU,790,2021
SLB,51,2021
SYC,1,2021
SDN,4000,2021
SWE,23,2021
SGP,26,2021
SVN,14,2021
SVK,14,2021
SLE,2900,2021
SMR,0,2021
SEN,2800,2021
SOM,11000,2021
SUR,17,2021
SDS,3000,2021
STP,65,2021
SLV,62,2021
SYR,29,2021
SWZ,280,2021
TCD,4200,2021
TGO,230,2021
THA,9600,2021
TJK,1200,2021
TLS,1200,2021
TKM,650,2021
TUN,140,2021
TON,1,2021
TUR,970,2021
TTO,22,2021
TUV,5,2021
TZA,18000,2021
UKR,3600,2021
UGA,6300,2021
USA,580,2021
URY,66,2021
UZB,1100,2021
VCT,1,2021
VEN,880,2021
VNM,12000,2021
VUT,19,2021
WSM,1,2021
YEM,3000,2021
ZAF,23000,2021
ZMB,3800,2021
ZWE,2000,2021
AFG,13000,2000
AFG,12000,2001
AFG,12000,2002
AFG,13000,2003
AFG,12000,2004
AFG,11000,2005
AFG,11000,2006
AFG,10000,2007
AFG,11000,2008
AFG,12000,2009
AFG,12000,2010
AFG,13000,2011
AFG,13000,2012
AFG,14000,2013
AFG,14000,2014
AGO,12000,2000
AGO,12000,2001
AGO,10000,2002
AGO,9900,2003
AGO,12000,2004
AGO,13000,2005
AGO,10000,2006
AGO,16000,2007
AGO,14000,2008
AGO,19000,2009
AGO,16000,2010
AGO,18000,2011
AGO,15000,2012
AGO,14000,2013
AGO,17000,2014
ALB,23,2000
ALB,21,2001
ALB,20,2002
ALB,19,2003
ALB,26,2004
ALB,12,2005
ALB,10,2006
ALB,15,2007
ALB,16,2008
ALB,5,2009
ALB,9,2010
ALB,8,2011
ALB,8,2012
ALB,8,2013
ALB,8,2014
AND,1,2000
AND,1,2001
AND,0,2002
AND,1,2003
AND,1,2004
AND,1,2005
AND,1,2006
AND,0,2007
AND,0,2008
AND,1,2009
AND,1,2010
AND,0,2011
AND,1,2012
AND,0,2013
AND,1,2014
ARE,22,2000
ARE,23,2001
ARE,24,2002
ARE,25,2003
ARE,26,2004
ARE,28,2005
ARE,54,2006
ARE,43,2007
ARE,58,2008
ARE,59,2009
ARE,57,2010
ARE,58,2011
ARE,58,2012
ARE,59,2013
ARE,59,2014
ARG,890,2000
ARG,860,2001
ARG,890,2002
ARG,830,2003
ARG,760,2004
ARG,770,2005
ARG,740,2006
ARG,740,2007
ARG,650,2008
ARG,670,2009
ARG,580,2010
ARG,680,2011
ARG,630,2012
ARG,670,2013
ARG,630,2014
ARM,170,2000
ARM,160,2001
ARM,180,2002
ARM,170,2003
ARM,180,2004
ARM,180,2005
ARM,190,2006
ARM,190,2007
ARM,180,2008
ARM,150,2009
ARM,160,2010
ARM,120,2011
ARM,140,2012
ARM,110,2013
ARM,81,2014
ATG,1,2000
ATG,1,2001
ATG,1,2002
ATG,1,2003
ATG,1,2004
ATG,1,2005
ATG,1,2006
ATG,1,2007
ATG,1,2008
ATG,1,2009
ATG,1,2010
ATG,1,2011
ATG,1,2012
ATG,1,2013
ATG,1,2014
AUS,53,2000
AUS,84,2001
AUS,66,2002
AUS,52,2003
AUS,62,2004
AUS,61,2005
AUS,59,2006
AUS,52,2007
AUS,64,2008
AUS,57,2009
AUS,55,2010
AUS,56,2011
AUS,36,2012
AUS,52,2013
AUS,47,2014
AUT,75,2000
AUT,57,2001
AUT,67,2002
AUT,46,2003
AUT,46,2004
AUT,55,2005
AUT,57,2006
AUT,48,2007
AUT,50,2008
AUT,49,2009
AUT,39,2010
AUT,56,2011
AUT,43,2012
AUT,70,2013
AUT,72,2014
AZE,1600,2000
AZE,1400,2001
AZE,1300,2002
