name,cases,year
PER,3,2019
LCA,3,2019
TTO,3,2019
URY,3,2019
HTI,4,2019
BOL,5,2019
CRI,5,2019
GNQ,5,2019
ZWE,5,2019
FJI,6,2019
IRN,6,2019
ZMB,6,2019
ECU,7,2019
RWA,7,2019
VEN,7,2019
GUY,8,2019
DOM,9,2019
MLI,9,2019
SEN,10,2019
KHM,14,2019
CMR,14,2019
GHA,15,2019
MYS,15,2019
ARG,16,2019
LAO,16,2019
MEX,16,2019
SLE,17,2019
THA,18,2019
VNM,18,2019
CUB,19,2019
YEM,20,2019
TLS,21,2019
LBR,23,2019
UGA,28,2019
BEN,29,2019
PHL,37,2019
TGO,37,2019
PRY,39,2019
COL,43,2019
EGY,47,2019
PNG,49,2019
GIN,51,2019
BFA,52,2019
PAK,54,2019
SOM,60,2019
SDN,64,2019
NER,83,2019
TCD,85,2019
LKA,91,2019
CHN,100,2019
AGO,112,2019
CIV,128,2019
TZA,166,2019
BGD,252,2019
NPL,254,2019
MDG,255,2019
SDS,262,2019
MMR,298,2019
COD,317,2019
